,ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
1017692,A-3741025,3,2020-02-27 23:35:14,2020-02-28 00:03:07,29.74078,-95.45813,29.74097,-95.45809,0.013,At FM-1093/Westheimer Rd/Exit 8 - Accident.,0.0,I-610 N,R,Houston,Harris,TX,77027,US,US/Central,KMCJ,2020-02-27 23:53:00,44.0,41.0,63.0,30.31,10.0,SSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
872420,A-3595717,3,2020-03-23 13:01:38,2020-03-23 13:16:38,32.96859,-96.83329,32.96859,-96.83329,0.0,At Addison Airport Tunnel - Accident. Hard shoulder blocked.,0.0,Keller Springs Rd,R,Addison,Dallas,TX,75001,US,US/Central,KADS,2020-03-23 12:47:00,68.0,68.0,83.0,29.38,7.0,ESE,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
858098,A-3581387,2,2020-03-16 09:11:48,2020-03-16 09:40:05,29.72818,-95.46151,29.72148,-95.49377,1.99,Between I-610 (South) and Hillcroft Ave - Accident.,0.0,I-69 N,R,Houston,Harris,TX,77027,US,US/Central,KMCJ,2020-03-16 09:25:00,69.0,69.0,84.0,30.12,9.0,ESE,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
872507,A-3595804,4,2020-03-23 18:26:49,2020-03-23 18:56:49,29.86534,-97.94349,29.87763,-97.9279,1.262,Closed between FM-3407/Wonder World Dr/Exit 202 and RR-12/TX-80/Exit 205 - Road closed due to accident.,0.0,Trooper Randall Wade Vetter Memorial Hwy,R,San Marcos,Hays,TX,78666,US,US/Central,KHYI,2020-03-23 18:56:00,80.0,80.0,71.0,29.26,10.0,SE,12.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
874957,A-3598254,3,2020-03-24 08:33:10,2020-03-24 08:48:10,29.56569,-98.33567,29.56569,-98.33567,0.0,At TX-1604-LOOP/Anderson/Exit 172 - Accident.,0.0,I-35 N,R,San Antonio,Bexar,TX,78233,US,US/Central,KRND,2020-03-24 08:21:00,66.0,66.0,94.0,29.12,3.0,N,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
863749,A-3587043,3,2020-03-19 15:35:19,2020-03-19 16:35:19,32.84392,-96.63466,32.84392,-96.63466,0.0,At I-635/Lyndon B Johnson Fwy - Accident. Right lane blocked.,0.0,LBJ Fwy N,R,Garland,Dallas,TX,75043,US,US/Central,KHQZ,2020-03-19 15:50:00,77.0,77.0,78.0,29.4,6.0,SSE,14.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
861142,A-3584436,3,2020-03-18 18:39:51,2020-03-18 19:09:51,29.39627,-98.5063,29.39627,-98.5063,0.0,At I-35/Exit 572/Exit 153 - Accident. Hard shoulder blocked.,0.0,I-10 W,R,San Antonio,Bexar,TX,78204,US,US/Central,KSSF,2020-03-18 18:53:00,81.0,81.0,62.0,29.24,10.0,SE,20.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
861164,A-3584458,4,2020-03-18 19:47:05,2020-03-18 20:17:05,33.01258,-96.83554,33.01258,-96.83554,0.0,Closed at Dallas North Tollway - Road closed due to accident.,0.0,President George Bush Tpke E,R,Dallas,Collin,TX,75287,US,US/Central,KADS,2020-03-18 19:47:00,75.0,75.0,73.0,29.23,10.0,SSE,15.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
866750,A-3590045,3,2020-03-20 16:37:40,2020-03-20 17:07:40,32.7804,-96.77406,32.7804,-96.77406,0.0,At 2nd Ave/Exit 47 - Accident. Right lane blocked.,0.0,US-67 N,R,Dallas,Dallas,TX,75226,US,US/Central,KDAL,2020-03-20 16:53:00,52.0,52.0,61.0,29.82,10.0,NNW,14.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
956866,A-3680193,3,2020-01-10 21:19:42,2020-01-10 21:48:21,29.60554,-98.602,29.58468,-98.59766,1.465,At TX-1604-LOOP/Anderson Loop - Accident.,0.0,La Cantera Pkwy,R,San Antonio,Bexar,TX,78257,US,US/Central,K5C1,2020-01-10 21:15:00,54.0,54.0,88.0,28.34,10.0,NNW,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
877538,A-3600835,1,2020-03-25 09:52:50,2020-03-25 10:57:48,31.75238,-106.34559,31.75238,-106.34559,0.0,At I-10/Gateway Blvd - Accident.,0.0,N Yarbrough Dr,R,El Paso,El Paso,TX,79915,US,US/Mountain,KELP,2020-03-25 09:45:00,63.0,63.0,32.0,26.15,10.0,S,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
881636,A-3604935,1,2020-03-27 18:04:24,2020-03-27 18:49:24,31.78875,-106.44817,31.78875,-106.44817,0.0,At TX-478-LOOP/Pershing Dr - Accident.,3803.0, Trowbridge Dr,L,El Paso,El Paso,TX,79903-2824,US,US/Mountain,KELP,2020-03-27 17:42:00,72.0,72.0,11.0,25.85,4.0,WSW,26.0,0.0,Blowing Dust / Windy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
998769,A-3722096,2,2020-02-11 08:39:06,2020-02-11 09:08:20,29.99785,-95.27103,29.97932,-95.2783,1.352,At Will Clayton Pky - Accident.,0.0,US-59 S,R,Humble,Harris,TX,77338,US,US/Central,KIAH,2020-02-11 08:53:00,51.0,51.0,89.0,29.92,5.0,NE,8.0,0.0,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
971220,A-3694547,4,2020-01-20 01:57:53,2020-01-20 02:26:40,29.0155,-95.39321,28.99995,-95.38639,1.151,Closed at TX-332 - Road closed due to accident.,655.0, Brazosport Blvd S,R,Clute,Brazoria,TX,77531-4817,US,US/Central,KLBX,2020-01-20 01:53:00,41.0,37.0,76.0,30.48,10.0,N,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
877213,A-3600510,3,2020-03-25 10:50:18,2020-03-25 11:25:16,32.65389,-96.75623,32.65389,-96.75623,0.0,At Bonnie View Rd/Exit 472 - Accident. Two lanes blocked.,0.0,LBJ Fwy E,R,Dallas,Dallas,TX,75241,US,US/Central,KRBD,2020-03-25 10:53:00,75.0,75.0,48.0,29.18,10.0,S,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
993740,A-3717067,4,2020-02-07 06:27:51,2020-02-07 06:56:09,32.84054,-96.59566,32.84033,-96.59621,0.035,Closed at Broadway Blvd/Exit 59 - Road closed due to accident.,501.0, W Interstate 30,R,Garland,Dallas,TX,75043-5702,US,US/Central,KHQZ,2020-02-07 06:35:00,32.0,27.0,80.0,29.34,10.0,SE,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
869526,A-3592823,3,2020-03-22 06:33:28,2020-03-22 07:03:28,30.09001,-95.43509,30.09001,-95.43509,0.0,At TX-99-TOLL/Grand Pkwy/Spring Stuebner Rd/Exit 70 - Accident. Two lanes blocked.,0.0,I-45 N,R,Spring,Harris,TX,77373,US,US/Central,KIAH,2020-03-22 06:53:00,59.0,59.0,93.0,30.01,0.25,ENE,8.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
877314,A-3600611,2,2020-03-25 19:48:02,2020-03-25 20:33:02,29.77068,-95.16908,29.77068,-95.16908,0.0,At Sam Houston Pky/Beltway 8 - Accident. Hard shoulder blocked.,0.0,I-10 E,R,Houston,Harris,TX,77015,US,US/Central,KHOU,2020-03-25 19:53:00,75.0,75.0,76.0,29.82,9.0,SSE,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
1022621,A-3745959,3,2020-01-04 06:33:32,2020-01-04 07:02:10,29.842543,-95.390933,29.842543,-95.390933,0.0,At I-45/US-75/I-45 Frontage/North Fwy - Accident.,0.0,I-45 N,R,Houston,Harris,TX,77022,US,US/Central,KMCJ,2020-01-04 06:53:00,46.0,46.0,66.0,30.25,10.0,NW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
866722,A-3590017,3,2020-03-20 16:37:40,2020-03-20 17:07:40,32.87668,-96.68537,32.87668,-96.68537,0.0,At I-635 (East) - Accident. Left lane blocked.,0.0,I-635 E,R,Dallas,Dallas,TX,75238,US,US/Central,KDAL,2020-03-20 16:53:00,52.0,52.0,61.0,29.82,10.0,NNW,14.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1007951,A-3731278,3,2020-02-18 03:22:19,2020-02-18 03:51:02,32.9141,-96.89765,32.92603,-96.9007,0.843,At Valley View Ln/Exit 441 - Accident.,0.0,Stemmons Fwy N,R,Dallas,Dallas,TX,75234,US,US/Central,KADS,2020-02-18 03:15:00,62.0,62.0,60.0,29.2,10.0,N,5.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
868364,A-3591660,3,2020-03-21 06:12:17,2020-03-21 06:42:17,29.59822,-95.38163,29.59822,-95.38163,0.0,At TX-288/South Fwy - Accident. Two lanes blocked.,13599.0, South Fwy,L,Houston,Harris,TX,77047-1935,US,US/Central,KMCJ,2020-03-21 05:53:00,57.0,57.0,83.0,30.21,10.0,NE,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
975808,A-3699135,3,2020-01-23 08:38:37,2020-01-23 09:05:52,32.78117,-96.91779,32.7745,-96.91626,0.469,At Singleton Blvd - Accident. Two lanes blocked.,0.0,Loop 12 S,R,Dallas,Dallas,TX,75212,US,US/Central,KDAL,2020-01-23 08:41:00,45.0,41.0,93.0,29.5,4.0,NNW,8.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1016549,A-3739881,2,2020-02-26 09:08:17,2020-02-26 09:37:40,32.59365,-97.3194,32.60579,-97.32025,0.84,At Garden Acres Dr/Exit 40 - Accident.,0.0,I-35W N,R,Burleson,Tarrant,TX,76028,US,US/Central,KFWS,2020-02-26 08:46:00,39.0,29.0,65.0,29.68,10.0,NW,22.0,0.0,Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
951859,A-3675186,3,2020-03-05 06:30:48,2020-03-05 07:00:04,32.87105,-96.89867,32.85685,-96.88852,1.144,At TX-12-LOOP/Exit 436 - Accident. Two lanes blocked.,0.0,TX-12 Loop S,R,Dallas,Dallas,TX,75220,US,US/Central,KDAL,2020-03-05 06:53:00,46.0,46.0,86.0,29.64,10.0,WNW,3.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day
854235,A-3577524,3,2020-03-13 08:48:32,2020-03-13 09:16:58,29.71192,-95.46058,29.71192,-95.46058,0.0,At Bissonnet St - Accident.,6330.0, W Loop South Fwy,L,Bellaire,Harris,TX,77401-2901,US,US/Central,KMCJ,2020-03-13 08:53:00,72.0,72.0,84.0,29.94,10.0,SSE,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
881479,A-3604778,3,2020-03-27 18:28:56,2020-03-27 19:18:54,32.70539,-97.02484,32.70539,-97.02484,0.0,At TX-303-SPUR/Pioneer Pky/Arkansas Ln - Accident. Right lane blocked.,0.0,Arkansas Ln,R,Grand Prairie,Dallas,TX,75052,US,US/Central,KGPM,2020-03-27 18:50:00,81.0,81.0,61.0,29.05,10.0,S,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
881488,A-3604787,3,2020-03-27 22:32:21,2020-03-27 23:00:10,32.7945,-96.81459,32.79647,-96.81505,0.139,Ramp to Dallas North Tollway Northbound - Accident.,0.0,Stemmons Fwy N,R,Dallas,Dallas,TX,75219,US,US/Central,KDAL,2020-03-27 22:53:00,78.0,78.0,66.0,29.19,10.0,S,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
869721,A-3593018,1,2020-03-22 20:50:34,2020-03-22 21:50:34,31.77762,-106.4615,31.77762,-106.4615,0.0,At TX-20/Alameda Ave - Accident.,399.0, N Piedras St,L,El Paso,El Paso,TX,79905,US,US/Mountain,KELP,2020-03-22 20:45:00,66.0,66.0,24.0,26.13,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
1006600,A-3729927,3,2020-02-17 20:38:49,2020-02-17 21:06:35,32.74952,-97.31976,32.73974,-97.3205,0.677,At I-30 - Accident.,0.0,I-35W S,R,Fort Worth,Tarrant,TX,76102,US,US/Central,KFTW,2020-02-17 20:53:00,58.0,58.0,70.0,29.09,10.0,N,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
1015383,A-3738714,4,2020-02-25 17:54:52,2020-02-25 22:43:29,29.69037,-95.45889,29.69782,-95.45897,0.515,Closed at Evergreen St/Exit 5 - Road closed due to accident.,0.0,I-610 N,R,Bellaire,Harris,TX,77401,US,US/Central,KMCJ,2020-02-25 17:53:00,69.0,69.0,44.0,29.84,10.0,NW,13.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
992089,A-3715416,3,2020-02-06 16:53:25,2020-02-06 17:23:00,33.06113,-97.01333,33.07457,-97.02162,1.045,At FM-407/Exit 454 - Accident. Three lanes blocked.,0.0,US-77 N,R,Lewisville,Denton,TX,75067,US,US/Central,KDFW,2020-02-06 16:53:00,46.0,39.0,33.0,29.06,10.0,WNW,17.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
869556,A-3592853,2,2020-03-22 13:51:37,2020-03-22 14:06:37,32.83151,-96.78069,32.83151,-96.78069,0.0,At Mockingbird Ln/Exit 3 - Accident.,0.0,US-75 N,R,Dallas,Dallas,TX,75206,US,US/Central,KDAL,2020-03-22 13:49:00,66.0,66.0,64.0,29.59,9.0,SSE,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
867176,A-3590472,2,2020-03-20 17:33:03,2020-03-20 18:18:03,31.71857,-106.26918,31.71857,-106.26918,0.0,At I-10/Gateway Blvd/Exit 14 - Accident.,0.0,State Loop 375 N,R,El Paso,El Paso,TX,79936,US,US/Mountain,KELP,2020-03-20 17:42:00,66.0,66.0,30.0,26.2,10.0,NE,14.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
879177,A-3602475,3,2020-03-26 07:21:44,2020-03-26 07:50:30,30.362,-97.68559,30.37288,-97.67871,0.856,At Braker Ln - Accident.,0.0,I-35 N,R,Austin,Travis,TX,78753,US,US/Central,KATT,2020-03-26 07:51:00,69.0,0.0,84.0,29.16,7.0,0,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
868396,A-3591692,3,2020-03-21 17:08:35,2020-03-21 17:38:35,29.45341,-98.51524,29.45341,-98.51524,0.0,At W Woodlawn Ave - Accident. Left lane blocked.,0.0,Fredericksburg Rd,R,San Antonio,Bexar,TX,78201,US,US/Central,KSAT,2020-03-21 16:51:00,53.0,53.0,93.0,29.31,1.0,CALM,0.0,0.1,Light Rain,False,False,True,False,False,False,True,False,False,False,False,True,False,Day,Day,Day,Day
869621,A-3592918,3,2020-03-22 22:27:31,2020-03-22 23:12:31,29.66917,-95.2622,29.66917,-95.2622,0.0,At TX-3/Monroe Rd/Exit 38 - Accident. Hard shoulder blocked.,0.0,I-45 N,R,Houston,Harris,TX,77017,US,US/Central,KHOU,2020-03-22 22:06:00,73.0,73.0,87.0,30.02,8.0,S,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
965092,A-3688419,3,2020-01-16 06:54:55,2020-01-16 07:23:30,32.86984,-96.67147,32.86804,-96.66789,0.242,At TX-78/Garland Rd/Exit 12 - Accident.,0.0,I-635 E,R,Dallas,Dallas,TX,75218,US,US/Central,KDAL,2020-01-16 06:53:00,50.0,50.0,89.0,29.81,3.0,N,15.0,0.4,T-Storm,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
955344,A-3678671,3,2020-01-09 07:21:56,2020-01-09 07:51:15,32.74514,-96.81326,32.7425,-96.81835,0.348,At Marsalis Ave/Exit 425 - Accident. Lane blocked.,0.0,US-67 S,R,Dallas,Dallas,TX,75203,US,US/Central,KRBD,2020-01-09 07:21:00,60.0,60.0,83.0,29.25,10.0,SSE,14.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
972247,A-3695574,3,2020-01-21 05:40:48,2020-01-21 06:10:38,29.93173,-95.41203,29.92898,-95.41204,0.19,At FM-525/Aldine Bender Rd/Exit 60 - Accident.,0.0,Aldine Bender Rd,R,Houston,Harris,TX,77037,US,US/Central,KIAH,2020-01-21 05:53:00,38.0,38.0,76.0,30.38,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
1015378,A-3738709,3,2020-02-25 15:29:20,2020-02-25 15:58:15,29.77425,-95.25494,29.77559,-95.25907,0.264,Ramp to I-610 - Accident.,0.0,I-10 W,R,Houston,Harris,TX,77029,US,US/Central,KHOU,2020-02-25 15:53:00,75.0,75.0,36.0,29.8,10.0,NW,8.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
881489,A-3604788,3,2020-03-27 22:32:21,2020-03-27 23:00:10,32.79647,-96.81505,32.80084,-96.81615,0.309,Between I-35e and Exit 429D - Accident.,0.0,Stemmons Fwy N,R,Dallas,Dallas,TX,75219,US,US/Central,KDAL,2020-03-27 22:53:00,78.0,78.0,66.0,29.19,10.0,S,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
863596,A-3586890,4,2020-03-19 00:26:27,2020-03-19 00:41:27,29.62316,-98.24434,29.63766,-98.2159,1.98,Closed between FM-482/FM-2252/Exit 177 and Schwab Rd/Exit 180 - Road closed due to accident.,0.0,I-35 N,R,New Braunfels,Comal,TX,78132,US,US/Central,KBAZ,2020-03-19 00:51:00,70.0,70.0,87.0,29.23,10.0,SSE,12.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
869626,A-3592923,3,2020-03-22 23:52:38,2020-03-23 00:21:58,30.20994,-97.68317,30.20994,-97.68317,0.0,At Metropolis Dr - Accident.,2683.0, US Highway 183 S,L,Austin,Travis,TX,78719,US,US/Central,KAUS,2020-03-22 23:53:00,66.0,66.0,93.0,29.5,5.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
879551,A-3602849,1,2020-03-26 09:19:27,2020-03-26 10:04:27,31.83444,-106.43,31.83444,-106.43,0.0,At US-54/Gateway Blvd/Patriot Fwy - Accident.,0.0,Railroad Dr,R,Fort Bliss,El Paso,TX,79916,US,US/Mountain,KELP,2020-03-26 09:43:00,72.0,72.0,19.0,26.03,10.0,SSW,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1000111,A-3723438,2,2020-02-12 09:32:23,2020-02-12 10:02:16,32.89951,-96.89813,32.89231,-96.89816,0.497,At Royal Ln/Exit 439 - Accident. Heavy rain.,0.0,US-77 S,R,Dallas,Dallas,TX,75229,US,US/Central,KDAL,2020-02-12 09:53:00,45.0,43.0,93.0,29.3,10.0,VAR,5.0,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
883019,A-3606319,1,2020-03-28 20:04:51,2020-03-28 21:24:49,31.82569,-106.44498,31.82569,-106.44498,0.0,At TX-478-LOOP/Dyer St - Accident.,5299.0, Dyer St,L,El Paso,El Paso,TX,79930,US,US/Mountain,KELP,2020-03-28 19:44:00,57.0,57.0,18.0,26.12,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
960571,A-3683898,3,2020-01-13 13:36:11,2020-01-13 14:05:20,29.68441,-95.27661,29.68809,-95.28024,0.335,At Broadway/Park Place Blvd/Exit 39 - Accident. Three lanes blocked.,0.0,I-45 N,R,Houston,Harris,TX,77017,US,US/Central,KHOU,2020-01-13 13:53:00,62.0,62.0,90.0,30.08,7.0,E,8.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
886099,A-3609399,1,2020-03-30 10:31:20,2020-03-30 11:36:18,31.78251,-106.28519,31.78251,-106.28519,0.0,At Saul Kleinfeld Dr - Accident.,2867.0, Saul Kleinfeld Dr,L,El Paso,El Paso,TX,79936-0972,US,US/Mountain,KELP,2020-03-30 10:43:00,64.0,64.0,18.0,26.18,10.0,W,17.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
951871,A-3675198,3,2020-03-05 10:46:33,2020-03-05 11:15:26,32.94851,-96.7362,32.94121,-96.74441,0.694,At Belt Line Rd/Main St - Accident. Two lanes blocked.,0.0,US-75 S,R,Richardson,Dallas,TX,75080,US,US/Central,KADS,2020-03-05 10:47:00,61.0,61.0,42.0,29.57,10.0,WNW,8.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
987967,A-3711294,4,2020-02-03 07:03:21,2020-02-03 07:31:44,29.37914,-94.95108,29.39171,-94.95107,0.869,Closed between FM-1765/Texas Ave/5th Ave S and Hwy 146 - Road closed due to accident.,0.0,36th St S,R,Texas City,Galveston,TX,77590,US,US/Central,KGLS,2020-02-03 06:52:00,65.0,65.0,84.0,29.95,10.0,S,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
869508,A-3592805,3,2020-03-22 00:06:08,2020-03-22 00:34:47,32.78864,-96.76414,32.79076,-96.75858,0.355,Between S Haskell Ave/Exit 47 and Barry Ave/Exit 48 - Accident. Right lane blocked.,0.0,R L Thornton Fwy E,R,Dallas,Dallas,TX,75223,US,US/Central,KDAL,2020-03-22 00:53:00,53.0,53.0,89.0,29.65,9.0,SE,7.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
987966,A-3711293,4,2020-02-03 07:03:21,2020-02-03 07:31:44,29.39171,-94.95107,29.37914,-94.95108,0.869,Closed at FM-1765/Texas Ave/5th Ave S - Road closed due to accident.,898.0, Highway 146 N,L,Texas City,Galveston,TX,77590-6641,US,US/Central,KGLS,2020-02-03 06:52:00,65.0,65.0,84.0,29.95,10.0,S,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
983613,A-3706940,4,2020-01-30 10:02:37,2020-01-30 10:32:10,30.10011,-94.91971,30.09364,-94.91704,0.475,Closed at FM-1008/W Clayton St - Road closed due to accident.,0.0,FM 686,R,Dayton,Liberty,TX,77535,US,US/Central,K6R3,2020-01-30 09:55:00,48.0,48.0,91.0,29.98,5.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1000115,A-3723442,4,2020-02-12 17:48:57,2020-02-12 18:18:01,29.53489,-95.77628,29.53489,-95.77628,0.0,Closed at FM-2218/Bryan Rd - Road closed due to accident.,26200.0, Southwest Fwy,L,Rosenberg,Fort Bend,TX,77471-5683,US,US/Central,KSGR,2020-02-12 17:53:00,52.0,52.0,93.0,29.76,10.0,NNW,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
849643,A-3572928,3,2020-03-10 08:24:49,2020-03-10 08:54:26,32.87062,-96.89757,32.87325,-96.89788,0.183,At Manana Rd/Exit 437 - Accident. Three lanes blocked.,0.0,Stemmons Fwy N,R,Dallas,Dallas,TX,75220,US,US/Central,KDAL,2020-03-10 08:53:00,54.0,54.0,69.0,29.75,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
881630,A-3604929,1,2020-03-27 14:26:43,2020-03-27 15:01:41,31.7622,-106.3951,31.7622,-106.3951,0.0,At Trowbridge Dr - Accident.,6901.0, N Loop Dr,L,El Paso,El Paso,TX,79905,US,US/Mountain,KELP,2020-03-27 14:46:00,75.0,75.0,14.0,25.84,4.0,SW,29.0,0.0,Blowing Dust / Windy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
868588,A-3591884,1,2020-03-21 15:17:33,2020-03-21 16:17:33,31.75953,-106.4896,31.75953,-106.4896,0.0,At N Santa Fe St - Accident.,388.0, W Main Dr,L,El Paso,El Paso,TX,79901,US,US/Mountain,KELP,2020-03-21 15:43:00,72.0,72.0,31.0,26.1,10.0,ESE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
